customer_ID,Recency,Frequency,Monetary
18327,481,1,73.64
18636,480,1,73.63
16685,481,1,73.61
9859,396,2,73.61
15555,232,2,73.59
21138,257,2,73.56
9942,509,1,73.54
22621,47,3,73.52
13919,274,4,73.51
5085,5,3,73.51
2400,57,4,73.5
22519,283,2,73.47
18440,299,2,73.47
14873,492,1,73.46
4288,497,3,73.45
9474,511,1,73.44
1021,345,2,73.44
17952,483,1,73.42
15429,7,5,73.42
3848,451,2,73.42
6391,521,1,73.41
2445,204,4,73.4
6842,475,3,73.4
5396,121,4,73.39
7566,85,3,73.38
18294,481,1,73.35
6743,488,2,73.34
9063,225,3,73.31
1839,538,1,73.3
201,63,5,73.3
18202,95,2,73.26
15662,266,4,73.26
3750,196,3,73.26
3831,529,1,73.26
12726,194,4,73.25
11976,452,2,73.25
1456,526,2,73.23
7254,232,2,73.23
17943,465,1,73.22
6129,355,2,73.22
20880,101,4,73.22
12216,502,1,73.22
17,545,1,73.22
17456,484,1,73.22
17095,234,3,73.21
21207,84,4,73.2
6928,351,4,73.2
3394,35,2,73.18
6931,101,3,73.18
22278,81,3,73.15
2106,181,4,73.15
11977,16,3,73.15
6795,385,3,73.14
4486,528,1,73.13
21075,457,2,73.07
8150,38,3,73.06
912,475,4,73.06
6216,522,1,73.05
4788,103,4,73.03
9655,124,4,73.03
3236,529,1,73.03
1001,408,3,73.03
7117,505,2,73.03
14377,494,1,73.03
21112,471,1,73.02
8232,200,3,73.01
19964,267,2,73.01
14747,493,1,72.99
7406,517,1,72.99
5996,522,1,72.97
13,545,1,72.94
11997,478,2,72.94
19801,476,1,72.87
12679,296,3,72.86
19650,476,2,72.86
10691,330,2,72.86
19023,200,2,72.86
22663,465,1,72.84
325,544,1,72.82
14470,458,2,72.82
20729,339,2,72.82
1819,465,1,72.82
17552,0,3,72.8
2747,239,2,72.78
7076,221,2,72.77
14904,464,2,72.73
9058,492,2,72.72
11175,77,4,72.7
14139,39,6,72.69
3169,533,1,72.67
7326,306,4,72.66
15032,481,2,72.65
16970,59,3,72.64
1215,541,1,72.64
22648,406,4,72.63
19388,478,1,72.63
10571,507,1,72.62
20633,50,4,72.62
13492,497,1,72.61
19795,221,3,72.61
11300,288,2,72.6
21401,8,5,72.5
10324,494,1,72.5
17001,212,3,72.47
13810,339,3,72.46
9577,474,2,72.45
8163,490,3,72.42
1828,524,2,72.42
4487,486,3,72.42
14890,491,1,72.41
19426,365,4,72.4
21039,143,2,72.38
753,219,3,72.37
1950,536,1,72.33
3451,266,3,72.32
7582,224,4,72.32
12772,198,3,72.32
22905,95,2,72.3
4309,197,2,72.28
18438,224,5,72.26
17468,83,3,72.25
18657,480,1,72.24
13607,337,5,72.24
11361,505,1,72.23
11517,504,1,72.23
204,531,1,72.23
316,334,4,72.23
70,545,1,72.23
16108,162,3,72.22
8585,514,1,72.22
13374,63,5,72.21
1883,97,3,72.19
23451,55,4,72.15
4262,450,3,72.14
5374,341,3,72.14
18595,124,4,72.13
12557,133,2,72.12
17666,29,5,72.09
495,541,2,72.07
12734,499,1,72.04
16780,438,2,72.03
6149,508,2,72.02
20673,473,1,72.02
16953,486,1,72.01
3329,531,2,72.0
10316,397,3,72.0
17224,485,1,71.99
13969,101,2,71.98
18124,126,5,71.98
1333,234,2,71.97
647,365,2,71.97
6916,272,2,71.96
16064,92,4,71.95
731,229,2,71.94
12419,63,4,71.94
7980,31,6,71.94
2001,163,4,71.9
16744,371,2,71.89
15110,478,2,71.88
14783,493,1,71.86
13861,491,1,71.86
14508,223,3,71.86
2301,446,3,71.85
12121,502,1,71.84
21543,470,1,71.83
2331,410,2,71.83
6825,519,1,71.82
9110,506,2,71.81
23213,459,2,71.8
13506,246,2,71.79
11113,237,5,71.77
20355,469,2,71.74
23120,328,3,71.74
12261,168,3,71.72
14405,155,4,71.71
12416,451,2,71.7
13012,141,4,71.68
19228,252,3,71.67
3115,356,4,71.66
10760,321,3,71.65
13111,471,2,71.64
8589,437,2,71.64
15186,491,1,71.64
11856,316,4,71.64
1131,541,1,71.63
10905,506,1,71.62
1048,489,2,71.62
17362,484,1,71.62
9836,510,1,71.62
6427,521,1,71.62
11595,477,2,71.61
7838,178,5,71.61
11140,167,3,71.6
19019,476,2,71.6
13960,88,2,71.59
3739,331,4,71.58
13763,338,3,71.51
1935,538,1,71.49
657,543,1,71.49
20814,460,3,71.49
67,529,3,71.49
1448,34,3,71.47
13536,343,3,71.46
1067,541,1,71.45
17430,14,3,71.44
17323,485,1,71.44
3260,533,1,71.44
528,543,1,71.44
549,440,2,71.44
21861,109,2,71.43
8872,513,1,71.42
23278,463,1,71.42
16156,384,2,71.42
8651,503,2,71.41
8945,512,1,71.39
2029,502,4,71.39
14561,341,3,71.37
10975,506,1,71.35
1700,115,2,71.32
15523,490,1,71.3
5762,197,4,71.3
21559,445,2,71.27
5276,525,1,71.25
4999,526,1,71.25
6814,476,3,71.25
19991,476,1,71.25
3420,469,3,71.25
23233,463,1,71.24
15068,460,4,71.23
22628,379,3,71.23
20707,473,1,71.22
8077,194,5,71.2
13181,162,4,71.17
19021,479,1,71.14
4412,273,3,71.13
22793,465,1,71.1
2187,289,2,71.1
1100,365,4,71.09
7682,54,5,71.09
13699,217,3,71.07
10055,509,1,71.07
21996,238,2,71.07
15931,311,2,71.07
10595,507,1,71.05
830,158,5,71.04
8204,512,1,71.02
21718,111,5,71.02
19447,478,1,71.02
17887,205,4,71.01
14135,490,1,71.0
2500,201,3,71.0
5249,234,3,70.96
7622,517,1,70.95
4588,457,2,70.94
14178,495,1,70.93
4990,233,3,70.92
8746,145,3,70.91
3003,485,2,70.9
20074,251,4,70.88
22943,462,2,70.88
13886,365,3,70.88
20037,476,1,70.87
6487,92,3,70.85
22377,467,1,70.84
1560,357,4,70.84
7493,383,3,70.83
2242,66,3,70.82
2325,385,2,70.82
4799,527,1,70.82
2515,518,3,70.82
19153,479,2,70.82
2842,203,4,70.81
17979,48,3,70.8
10303,204,4,70.8
19437,476,1,70.77
14567,494,1,70.72
22250,64,2,70.72
6068,433,2,70.71
11708,504,1,70.7
14609,96,4,70.69
19068,462,2,70.68
5953,522,1,70.67
17781,483,1,70.65
5469,63,3,70.64
18435,481,1,70.62
9931,509,1,70.62
8449,514,1,70.62
8696,513,1,70.62
17543,473,2,70.62
5458,524,1,70.62
7643,517,1,70.62
14927,368,2,70.58
2347,316,3,70.58
8453,15,3,70.57
2767,145,2,70.55
9756,25,4,70.52
10183,65,2,70.52
16459,245,4,70.48
14854,492,1,70.48
14555,480,2,70.47
21969,331,2,70.46
7855,516,1,70.46
12083,378,2,70.45
11967,68,5,70.45
14773,196,2,70.44
9954,143,3,70.43
1954,538,2,70.43
14500,494,1,70.43
756,311,3,70.42
4057,100,5,70.42
1664,539,1,70.42
16490,460,2,70.41
22407,21,5,70.4
22629,108,4,70.38
4564,210,2,70.34
10108,456,3,70.33
8937,512,1,70.3
13505,229,3,70.29
21200,418,2,70.27
17965,205,2,70.26
7683,272,2,70.26
7967,155,5,70.25
11469,504,1,70.25
14299,223,3,70.25
6483,521,1,70.24
10985,506,1,70.23
2658,432,2,70.23
17726,446,3,70.23
19232,478,1,70.23
191,541,1,70.23
18123,482,1,70.22
21808,404,2,70.22
16199,188,4,70.2
4336,14,6,70.2
3273,183,3,70.15
17331,359,2,70.13
13769,464,3,70.08
10848,505,1,70.07
22916,464,1,70.07
17010,285,3,70.06
10594,192,3,70.06
3106,512,2,70.05
21160,444,2,70.05
20938,472,1,70.05
15525,490,1,70.03
22055,468,1,70.03
11568,477,1,70.03
23564,212,3,70.01
18462,481,1,69.99
12090,502,1,69.99
11194,505,1,69.99
23269,463,1,69.99
7448,517,1,69.98
21125,459,2,69.98
20857,472,1,69.98
11969,503,1,69.97
22382,467,1,69.97
4574,527,1,69.96
11953,503,1,69.96
20444,34,3,69.93
21103,466,2,69.93
10825,490,2,69.92
13350,364,4,69.91
8922,466,2,69.91
23483,445,2,69.89
15741,490,1,69.88
6000,521,1,69.87
7424,234,3,69.87
19486,375,4,69.85
18874,463,2,69.85
22043,468,1,69.85
739,479,2,69.84
15820,418,3,69.84
22441,466,1,69.84
23308,162,2,69.82
75,545,1,69.81
17153,155,3,69.76
14531,125,3,69.76
21411,188,3,69.76
17287,250,4,69.76
19492,477,1,69.75
9212,287,3,69.72
13237,229,3,69.72
14016,496,1,69.7
2222,133,4,69.69
22411,170,2,69.68
11889,175,2,69.68
14750,217,3,69.68
1243,435,2,69.67
13124,483,2,69.67
14866,492,1,69.67
15209,82,2,69.67
7656,45,4,69.66
9087,103,2,69.65
4742,504,2,69.63
5936,469,2,69.62
13296,456,3,69.58
20358,49,3,69.53
16938,208,2,69.5
12068,53,3,69.49
12659,485,3,69.48
18069,375,3,69.48
23537,92,3,69.47
11094,505,1,69.47
17274,485,1,69.46
20237,475,1,69.45
18952,9,3,69.45
1555,342,2,69.45
8723,513,1,69.44
7378,337,2,69.44
16147,40,4,69.43
1301,191,2,69.42
13233,326,3,69.38
18542,429,2,69.36
2793,506,2,69.35
15563,257,2,69.35
3489,400,2,69.34
2507,535,1,69.34
8831,240,6,69.33
6425,20,3,69.32
8191,515,1,69.31
19948,119,4,69.3
2508,535,1,69.29
12219,143,4,69.27
3647,344,2,69.27
13946,495,2,69.25
311,544,1,69.25
8378,506,2,69.25
12201,500,1,69.24
9049,510,1,69.24
15411,429,2,69.23
17937,454,3,69.23
1870,538,1,69.23
353,503,2,69.23
18174,91,4,69.23
1311,540,1,69.22
12832,415,2,69.22
6171,194,3,69.22
5720,201,5,69.21
8917,500,2,69.21
18319,143,5,69.2
154,65,5,69.19
7963,120,4,69.17
12398,406,2,69.17
20178,118,2,69.13
4648,451,2,69.09
22343,436,2,69.08
20655,470,2,69.07
17589,413,3,69.06
463,535,2,69.05
18258,161,4,69.05
19599,477,1,69.05
231,545,1,69.04
7686,517,1,69.04
7667,517,1,69.03
8813,454,2,69.01
8428,288,2,68.99
604,543,1,68.97
8547,506,2,68.95
6378,111,4,68.95
11013,55,4,68.94
8438,62,3,68.94
2257,497,2,68.87
4316,379,4,68.87
11696,345,2,68.86
5949,522,1,68.85
1074,541,1,68.84
17045,68,4,68.83
14179,476,3,68.82
18784,480,1,68.82
8283,495,2,68.81
12257,191,3,68.78
18023,441,2,68.76
20756,442,2,68.76
65,100,3,68.74
9274,14,3,68.73
17242,219,3,68.72
21814,198,3,68.72
20057,469,2,68.7
10270,508,1,68.7
7944,8,5,68.69
22774,86,4,68.68
7317,518,1,68.67
8921,512,1,68.67
20762,434,2,68.67
11950,373,2,68.67
5821,520,1,68.65
957,542,1,68.65
15332,491,1,68.65
10694,330,2,68.64
7073,416,2,68.63
9953,422,2,68.63
9104,408,2,68.63
18170,433,4,68.62
7127,477,2,68.62
21135,471,1,68.61
2219,124,5,68.58
9297,511,1,68.56
13753,42,4,68.56
7795,56,3,68.56
5024,388,2,68.54
8678,513,1,68.51
16814,132,2,68.5
22346,419,2,68.5
4516,507,1,68.47
950,535,1,68.47
12194,179,2,68.46
20537,12,4,68.45
14612,493,1,68.44
4329,512,2,68.43
14014,429,2,68.43
20826,473,1,68.43
12075,375,2,68.43
5674,491,2,68.42
4604,373,2,68.42
11550,244,3,68.41
20725,33,4,68.4
23132,213,3,68.4
8026,202,2,68.39
1549,392,4,68.38
8492,495,2,68.37
20660,6,3,68.37
12890,152,5,68.36
5651,113,3,68.35
5524,39,4,68.32
10710,366,2,68.31
20465,474,1,68.31
2375,536,1,68.3
9801,510,1,68.29
11086,103,4,68.29
12759,190,4,68.29
919,475,1,68.29
19484,477,1,68.29
5991,522,1,68.29
6933,146,3,68.28
1836,57,2,68.28
14113,495,1,68.26
14628,493,1,68.24
21700,95,3,68.24
17418,484,1,68.24
22520,466,1,68.24
15237,488,1,68.23
21758,154,3,68.23
20113,475,1,68.23
8810,513,1,68.22
20155,237,4,68.15
14801,441,3,68.13
18927,22,3,68.12
13295,498,1,68.1
6339,510,3,68.09
14291,414,3,68.07
6376,521,1,68.05
1597,330,3,68.04
298,544,1,68.04
8278,311,5,68.03
21020,360,3,68.03
21520,449,2,68.01
6986,437,5,67.99
22455,62,3,67.99
12481,219,5,67.98
7699,517,1,67.97
20760,473,1,67.97
12458,476,3,67.97
11712,504,1,67.97
2893,534,1,67.97
5942,522,1,67.95
1772,103,3,67.93
22057,67,4,67.92
13975,110,2,67.89
6009,522,2,67.89
128,331,4,67.86
21737,469,1,67.85
4038,443,2,67.84
1352,540,1,67.84
4189,33,4,67.84
10065,476,2,67.83
18630,395,2,67.83
19788,371,2,67.82
5006,305,2,67.81
19571,469,2,67.79
724,543,1,67.75
19513,436,2,67.72
4108,529,1,67.7
8126,76,5,67.7
14943,492,1,67.7
5096,101,3,67.69
13644,375,2,67.66
3671,455,3,67.66
4424,19,3,67.65
2535,535,1,67.64
5052,526,1,67.64
4022,458,3,67.64
6174,392,3,67.63
15705,490,1,67.63
10581,43,4,67.62
2483,535,1,67.62
21835,469,1,67.62
7275,101,2,67.59
15088,18,3,67.59
22289,362,2,67.54
5792,523,1,67.53
17620,92,3,67.52
12545,500,1,67.51
19633,477,1,67.51
10137,387,2,67.5
5505,448,3,67.5
23305,71,2,67.5
18644,372,2,67.48
7579,517,1,67.47
7497,511,2,67.47
15053,492,1,67.46
12766,119,2,67.46
5013,314,5,67.45
18520,77,5,67.45
7652,515,1,67.45
9839,421,3,67.45
20030,370,2,67.44
2891,335,3,67.43
23287,276,2,67.42
5300,18,4,67.37
14079,51,4,67.33
16929,227,3,67.3
22745,443,2,67.29
15996,292,3,67.28
14387,494,1,67.27
14590,493,1,67.27
14549,101,3,67.24
19693,476,1,67.24
15273,308,2,67.24
7568,517,1,67.23
22518,466,1,67.23
19516,471,1,67.23
10246,222,5,67.21
9257,46,5,67.21
9641,510,1,67.15
968,134,6,67.15
19387,94,3,67.15
4485,338,3,67.14
14780,493,1,67.13
9254,19,4,67.12
16298,358,4,67.09
14837,199,3,67.09
10955,506,1,67.07
12013,503,1,67.06
16856,485,1,67.05
16391,487,2,67.04
20568,467,2,67.02
23540,125,2,67.01
20652,45,4,66.96
2796,534,1,66.96
22179,468,1,66.96
16978,418,2,66.93
17982,190,2,66.93
1259,451,2,66.93
13340,498,1,66.93
18858,358,2,66.91
7930,223,3,66.9
18057,22,4,66.88
2529,535,1,66.88
19471,469,2,66.87
12829,490,2,66.87
4695,164,4,66.86
14859,384,5,66.86
3823,448,4,66.85
17350,476,2,66.85
7836,516,1,66.84
2550,374,2,66.84
9521,495,2,66.84
21551,470,1,66.83
8817,200,3,66.82
19346,212,4,66.82
23220,72,2,66.82
15630,490,1,66.82
3931,523,2,66.8
2132,316,3,66.8
10018,53,4,66.79
828,462,2,66.75
23110,381,2,66.75
7031,519,1,66.74
2585,535,1,66.74
22486,275,2,66.73
9381,274,5,66.72
17913,20,4,66.71
15426,153,3,66.7
13372,30,2,66.69
4139,518,1,66.69
17293,204,3,66.69
23045,292,3,66.67
9432,334,5,66.65
1484,528,2,66.65
18237,473,2,66.63
17734,439,2,66.61
9348,415,2,66.59
10264,508,1,66.56
6668,45,4,66.55
17338,381,2,66.54
6758,520,1,66.49
18025,482,1,66.48
9015,512,1,66.48
13971,459,2,66.48
18332,481,1,66.47
13973,446,3,66.46
1520,540,1,66.46
4355,528,1,66.46
6040,113,2,66.44
8336,510,1,66.44
12337,501,1,66.43
16586,109,3,66.43
19108,477,1,66.42
8010,56,5,66.41
6793,520,1,66.38
6970,519,1,66.38
5899,92,4,66.37
12891,136,3,66.33
13985,39,4,66.32
20886,472,1,66.31
19596,467,2,66.3
17930,483,1,66.3
18613,98,3,66.28
15673,490,1,66.28
2083,537,1,66.26
8326,514,1,66.26
18845,480,1,66.26
20567,324,2,66.25
9772,145,4,66.24
16279,452,3,66.24
3663,531,1,66.23
1322,538,2,66.22
6054,113,5,66.17
2666,289,5,66.17
18945,123,3,66.12
4190,426,2,66.11
4291,339,2,66.1
21831,469,1,66.06
13672,3,2,66.06
4818,527,1,66.06
3599,518,1,66.05
10385,344,5,66.04
1976,538,1,66.03
19521,397,2,66.03
9159,23,2,66.02
17358,470,3,66.0
1079,541,1,66.0
1814,538,1,65.98
4822,527,1,65.97
23401,462,1,65.97
12972,23,2,65.97
2874,121,5,65.97
3973,530,1,65.97
14983,129,2,65.96
15083,492,1,65.96
5263,97,3,65.94
9138,494,2,65.94
7869,0,3,65.94
3335,117,3,65.92
10006,501,1,65.92
15302,491,2,65.9
19634,476,2,65.89
292,174,4,65.88
2607,247,3,65.88
7339,504,2,65.87
18301,405,3,65.87
15363,487,2,65.85
6899,519,1,65.85
1262,540,1,65.85
16708,58,3,65.83
5375,445,2,65.83
20960,71,4,65.75
14110,206,2,65.75
13765,496,1,65.74
4944,334,2,65.74
16309,205,2,65.73
20576,474,1,65.73
16720,37,2,65.73
16756,486,1,65.72
16909,119,2,65.72
15449,491,1,65.72
2149,312,2,65.71
19241,448,3,65.71
12303,290,2,65.7
13824,298,2,65.69
7628,270,3,65.69
15200,491,1,65.68
18281,182,4,65.68
4865,526,1,65.68
19904,46,4,65.67
1629,428,5,65.66
15527,490,1,65.65
9552,511,1,65.65
9722,510,1,65.64
23216,22,3,65.63
7523,421,3,65.63
22829,29,3,65.62
2059,498,3,65.58
11713,90,3,65.57
6730,520,1,65.57
4281,528,1,65.54
11704,114,2,65.5
7772,123,3,65.5
9225,3,3,65.47
21438,216,2,65.47
6889,519,1,65.47
14969,235,2,65.46
21508,410,3,65.45
19614,353,2,65.45
3900,446,2,65.44
6104,115,3,65.44
5115,507,2,65.44
18958,80,4,65.43
242,529,2,65.43
9306,511,1,65.41
21467,103,2,65.4
5290,257,4,65.39
9012,88,2,65.38
12312,501,1,65.37
3987,530,1,65.37
5312,524,1,65.34
4205,529,1,65.33
9977,96,3,65.33
1617,539,1,65.33
5184,19,4,65.31
13210,192,3,65.31
22692,465,1,65.31
1244,226,2,65.3
15819,418,2,65.27
4346,141,5,65.26
16217,435,2,65.25
7874,191,3,65.24
15796,50,3,65.24
20562,405,3,65.24
16623,67,3,65.23
13783,121,3,65.22
2527,535,1,65.2
22997,272,2,65.2
5036,294,4,65.11
17014,419,2,65.08
1374,456,2,65.07
1069,420,3,65.06
12527,407,2,65.05
4933,518,2,65.05
10400,472,2,65.05
13970,489,1,65.04
12760,500,1,65.02
22474,379,2,65.02
21524,335,3,65.0
1928,538,1,64.99
6803,514,2,64.97
4322,472,2,64.97
15932,340,2,64.97
6180,103,4,64.97
3071,532,1,64.97
3429,532,1,64.96
13312,498,1,64.96
23322,451,2,64.96
460,524,2,64.96
23317,443,2,64.94
21979,456,2,64.94
8197,515,1,64.93
14255,495,1,64.93
13480,289,2,64.91
9844,510,1,64.88
3145,112,3,64.88
17487,267,4,64.88
9678,451,3,64.87
13302,498,1,64.87
17341,202,3,64.87
4655,519,2,64.86
1255,541,1,64.84
6183,399,3,64.82
8565,31,4,64.74
12325,489,1,64.74
7402,288,4,64.74
2474,528,2,64.74
6229,379,2,64.73
16591,120,3,64.72
4420,47,4,64.72
7420,260,4,64.71
14068,0,5,64.7
2732,214,3,64.66
905,317,5,64.64
14573,493,1,64.64
19003,359,2,64.64
7695,107,4,64.56
6342,372,2,64.51
318,169,3,64.49
3574,531,1,64.47
17133,485,1,64.47
19697,456,2,64.47
15240,413,4,64.47
1532,276,2,64.47
19589,477,1,64.47
17569,309,3,64.46
11741,252,5,64.45
1930,368,4,64.45
16773,486,1,64.45
432,544,1,64.44
18895,325,3,64.44
6475,426,3,64.43
15651,442,3,64.43
11419,150,3,64.42
2123,403,4,64.42
14397,177,4,64.41
13018,244,2,64.4
10030,509,1,64.38
6854,50,3,64.34
22105,468,1,64.33
7646,205,2,64.33
19235,476,2,64.33
1126,540,1,64.28
17765,287,3,64.27
21965,468,1,64.27
18109,336,3,64.27
20514,108,3,64.25
18119,482,1,64.25
10776,61,4,64.24
5636,524,1,64.24
4425,468,2,64.24
5787,213,3,64.23
13752,174,5,64.21
5760,254,4,64.21
19875,15,2,64.15
3432,7,3,64.12
22120,25,3,64.12
21117,471,1,64.11
10838,83,4,64.1
13928,81,5,64.09
8380,514,1,64.08
11730,504,1,64.07
3292,517,2,64.05
9457,511,1,64.04
14174,122,4,64.04
5070,94,3,64.01
7496,187,3,63.99
21010,472,1,63.98
9749,510,1,63.98
2544,535,1,63.98
10089,259,3,63.96
23499,89,4,63.96
5947,281,3,63.95
7385,62,2,63.95
21249,22,3,63.95
14961,98,5,63.95
655,395,2,63.91
20238,440,3,63.9
23049,210,2,63.89
17665,444,3,63.88
19851,449,3,63.88
21483,47,3,63.86
21972,468,1,63.85
18980,469,2,63.85
23355,463,1,63.84
22479,79,2,63.84
2894,451,2,63.84
1075,7,4,63.83
203,341,4,63.83
8825,437,3,63.82
11983,57,3,63.82
11011,124,4,63.82
3445,216,3,63.81
2964,14,3,63.81
23017,356,2,63.76
12255,502,2,63.75
18112,477,1,63.74
3334,12,4,63.74
718,9,5,63.71
14241,315,3,63.71
19559,226,5,63.71
20717,473,1,63.7
11142,373,2,63.7
4150,512,1,63.69
1315,540,1,63.69
17029,485,1,63.69
4227,75,5,63.68
21170,471,1,63.68
19115,67,3,63.66
8567,514,1,63.65
13469,370,2,63.65
20440,474,1,63.64
21078,359,4,63.63
8546,4,5,63.63
750,543,1,63.62
9818,137,5,63.61
13914,473,2,63.56
4757,490,2,63.54
1065,479,2,63.54
8734,198,2,63.51
1362,290,4,63.51
19977,38,4,63.51
3609,531,1,63.5
14036,119,5,63.47
4185,529,1,63.47
4510,196,4,63.47
1645,126,2,63.46
23288,128,2,63.46
15694,39,2,63.45
19926,72,2,63.44
12764,103,2,63.44
3447,308,4,63.43
15384,42,2,63.4
15748,107,4,63.37
15549,120,5,63.36
14250,495,1,63.34
3741,530,1,63.34
6625,520,1,63.33
12250,502,1,63.33
4854,511,2,63.33
21188,74,3,63.29
3020,144,5,63.29
17705,375,2,63.29
10215,507,1,63.28
8761,434,2,63.27
18362,458,2,63.26
21736,408,3,63.25
21373,435,2,63.25
17085,235,2,63.25
19529,477,1,63.24
9694,510,1,63.24
11507,504,1,63.24
23199,222,3,63.23
1755,50,5,63.22
11702,479,2,63.21
9586,168,4,63.19
19860,123,4,63.19
22225,104,3,63.18
7363,109,2,63.15
18203,482,1,63.14
10528,422,2,63.14
3747,366,3,63.12
1224,535,1,63.11
7806,140,2,63.1
14882,492,1,63.09
14103,74,3,63.08
16971,403,4,63.07
4385,513,3,63.07
8234,394,3,63.06
22058,240,2,63.03
7985,133,3,63.02
14805,41,4,63.02
11880,503,1,62.97
3499,531,1,62.97
7715,188,2,62.96
7594,75,3,62.96
12685,40,2,62.95
13716,172,2,62.93
1866,441,4,62.93
3369,463,3,62.92
17779,483,1,62.91
7153,518,1,62.9
13279,74,3,62.9
21946,442,2,62.89
15844,489,1,62.87
2877,534,1,62.87
5113,503,2,62.85
21526,470,1,62.85
14410,108,2,62.84
16034,489,1,62.84
12278,279,3,62.83
16487,142,3,62.83
10940,506,1,62.81
9367,197,4,62.76
19333,436,2,62.74
15496,432,3,62.73
8266,101,3,62.73
15588,67,3,62.72
10408,214,2,62.72
6770,21,3,62.71
8075,354,2,62.69
1104,71,2,62.69
8440,514,1,62.68
13760,9,4,62.67
22837,465,1,62.66
14012,450,2,62.65
19507,429,3,62.64
11931,463,2,62.64
10195,392,3,62.64
10592,507,1,62.64
17342,310,2,62.64
15800,326,2,62.63
21074,445,2,62.63
180,306,2,62.59
18815,35,2,62.57
5647,314,2,62.51
15062,489,2,62.5
10003,509,1,62.49
9293,511,1,62.48
12132,502,1,62.47
5702,270,3,62.46
9769,510,1,62.46
1290,191,3,62.46
21166,471,1,62.45
6528,493,3,62.44
19303,240,2,62.44
22969,188,4,62.44
13170,393,5,62.44
13591,105,2,62.42
8330,38,5,62.38
9118,241,2,62.36
16676,425,2,62.35
399,510,2,62.32
13880,460,3,62.32
9459,291,2,62.31
7861,436,2,62.3
14338,103,3,62.3
5688,523,1,62.29
7498,27,4,62.28
15682,348,2,62.26
23221,463,1,62.25
13133,456,2,62.25
1024,541,1,62.25
4900,526,1,62.24
20159,40,3,62.23
20223,186,2,62.21
21667,389,2,62.21
21923,159,3,62.2
8626,513,1,62.19
3397,469,5,62.17
17163,194,5,62.16
18898,480,1,62.11
4838,526,1,62.11
8854,513,1,62.1
14933,349,2,62.05
17710,483,1,62.04
9098,502,1,62.04
18430,177,2,62.01
18529,78,3,62.0
1542,207,2,61.99
13383,498,1,61.98
10431,508,1,61.97
18450,439,2,61.97
2479,200,3,61.97
10988,20,2,61.97
1919,80,4,61.96
18850,332,2,61.95
6201,188,3,61.94
3326,469,2,61.89
5008,260,2,61.88
21259,471,1,61.88
17644,483,1,61.87
20364,85,2,61.86
13389,344,3,61.86
20807,430,3,61.84
12389,87,3,61.82
19137,14,3,61.8
17551,484,1,61.76
9017,512,1,61.74
20368,399,3,61.73
2362,536,1,61.73
10142,509,1,61.73
8577,366,3,61.72
2942,215,3,61.72
4129,309,2,61.72
20792,204,2,61.71
1889,335,3,61.7
12669,209,2,61.7
13641,425,2,61.7
10502,506,1,61.68
13249,468,3,61.68
7368,479,3,61.66
15190,324,2,61.65
15967,320,2,61.65
16937,76,4,61.63
12235,99,2,61.62
11906,127,5,61.62
16678,339,2,61.54
21823,237,2,61.53
22196,426,2,61.53
13701,7,3,61.51
21609,236,2,61.51
6121,522,1,61.51
15007,36,3,61.5
8738,190,2,61.49
18508,230,3,61.48
1424,540,1,61.48
15721,409,4,61.48
20455,116,3,61.47
21084,200,2,61.47
12924,114,2,61.47
10993,506,1,61.47
16723,487,1,61.47
21939,188,5,61.46
19623,477,1,61.46
8883,513,1,61.45
22024,468,1,61.44
5191,446,3,61.44
4146,528,1,61.44
19007,479,1,61.44
18141,482,1,61.44
20848,437,4,61.44
23097,448,2,61.44
